arrival_time,origin,destination
35670.5716567,1,9
35813.6901438,1,9
35461.8209423,G,9
35839.0322165,1,9
35594.2507244,G,9
35809.0093891,1,9
35798.4655847,G,9
35770.1806341,G,9
35738.7195618,G,9
35813.3943902,1,9
35929.3928739,1,9
35868.5336208,G,9
35933.0710111,1,9
35815.1483534,1,9
35940.6259747,G,9
35976.4490968,G,9
35854.2058277,G,9
35805.1432448,G,9
35290.915138,G,9
35961.7666615,1,9
35744.5488618,G,9
35696.7428861,G,9
35940.6495968,G,9
35834.2220918,G,9
35846.9145633,G,9
35897.3181801,G,9
35919.805996,G,9
35721.2753263,1,9
35431.8274086,G,9
35208.3781848,G,9
35768.6975854,G,9
35485.0495601,G,9
35913.8507306,G,9
35744.1675672,G,9
35638.5260342,1,9
35741.1514398,G,9
35810.4289491,G,9
35862.2759116,1,9
35699.9983507,G,9
35711.7739215,1,9
35806.6178128,G,9
35301.2330936,G,9
35492.5434843,G,9
35373.6493182,G,9
35757.8047162,G,9
35849.3698198,G,9
35857.807973,G,9
35128.0026759,G,9
35829.0001616,1,9
35863.3630681,G,9
35735.81462,1,9
35550.1799063,1,9
35836.3183447,G,9
35913.3097359,1,9
35783.6362939,G,9
35779.7050144,G,9
35946.2435743,G,9
35830.8101561,1,9
42602.7511996,9,G
42610.6419113,9,G
42600.7979243,9,G
42645.169373,9,G
42722.0527793,9,G
42811.4806158,9,G
42604.6829783,9,G
42605.1536249,9,1
42626.6073255,9,G
42645.0896181,9,1
42636.0379662,9,G
42606.8070534,9,1
42607.0666027,9,G
42613.6739281,9,G
42616.0984159,9,1
42608.0591437,9,G
42726.5949196,9,G
42600.9496223,9,G
42717.740053,9,1
42995.6674898,9,1
42662.9075536,9,1
42720.1112717,9,1
42602.4722936,9,1
42624.0419513,9,G
42642.3607872,9,1
42615.7813791,9,1
42629.177214,9,G
42605.3091622,9,1
42600.1601037,9,1
42600.1870908,9,G
42601.4094218,9,G
42600.2372426,9,1
42600.1556823,9,1
42629.4618645,9,G
42602.8605992,9,1
42614.110788,9,G
42607.150351,9,G
42681.9349835,9,G
42614.3390002,9,G
42604.1699825,9,1
42715.1516223,9,G
42705.0512085,9,1
42618.4339279,9,G
42601.0491707,9,G
42607.8645222,9,G
42609.4570851,9,1
42620.7558779,9,G
42603.7182268,9,G
42612.532936,9,1
42615.8346686,9,G
42608.8611509,9,1
42767.0187681,9,1
42615.2559416,9,G
42603.3069313,9,G
42620.9884889,9,1
42644.0903825,9,1
42601.5053955,9,G
42608.9905325,9,G
35843.8381436,G,9
35010.1544496,G,9
35798.5667456,G,9
35737.8806919,1,9
35529.6354865,G,9
35750.6332227,1,9
35842.7012093,G,9
35866.8871515,1,9
35942.2997057,G,9
35580.0197847,G,9
35898.8879482,G,9
35930.0131237,1,9
35728.5927463,G,9
35558.6138711,1,9
35687.588819,1,9
35820.7243424,G,9
35806.6359822,1,9
35966.3336323,1,9
35971.4363142,1,9
35542.6728427,G,9
35677.7260986,G,9
35831.215849,G,9
35778.5072594,G,9
35952.9522286,G,9
35952.2163771,1,9
35945.2084525,G,9
35835.7546846,1,9
35913.7714054,G,9
35963.5166973,G,9
35776.9026852,G,9
35597.5001478,1,9
35717.6271817,1,9
35975.8525424,G,9
35916.6092317,1,9
35850.0548853,1,9
35702.9114786,G,9
35837.1367363,1,9
35825.0674915,G,9
35816.8045946,G,9
35593.800512,1,9
35825.6770646,G,9
35944.9117611,G,9
35989.1354013,1,9
35797.3840868,G,9
35817.1846917,1,9
35632.0861401,G,9
35914.0763253,1,9
35784.1862756,1,9
35728.8373953,G,9
35811.8539952,G,9
35582.9859649,1,9
35853.6729959,G,9
35751.3652496,1,9
35940.2856134,G,9
35675.3314874,1,9
35543.1851151,G,9
35732.3309377,1,9
35879.9742813,1,9
42604.6576694,9,G
42600.0067686,9,G
42880.5292862,9,G
42620.9169126,9,G
42600.6690222,9,G
42675.798173,9,G
42646.0896097,9,G
42606.2577934,9,G
42603.2876607,9,G
42600.4607641,9,G
42834.5645347,9,G
42600.268734,9,G
42603.0373661,9,1
42692.0173159,9,1
42613.5391521,9,G
42609.2842339,9,G
42628.7420395,9,1
42616.7814972,9,1
42602.7136616,9,1
42601.9827736,9,1
42617.9934334,9,G
42624.3900956,9,1
42700.2721869,9,1
42673.2508268,9,G
42620.4178313,9,1
42614.4807517,9,G
42627.3096707,9,G
42749.2917854,9,G
42652.2573357,9,G
42641.7981955,9,G
42670.7215358,9,G
42663.6860672,9,1
42604.4731699,9,G
42612.5864871,9,G
42733.4186103,9,G
42605.1211898,9,1
42727.892123,9,G
42609.0517155,9,G
42600.3663885,9,G
42602.9328558,9,G
42622.5807748,9,1
42600.6674007,9,G
42654.5888929,9,1
42778.1179481,9,G
42614.7163726,9,G
42615.0728339,9,G
42606.9182085,9,1
42746.3931494,9,1
42602.2681463,9,1
42608.9839569,9,1
42823.6581794,9,G
42600.0832035,9,G
42610.8018652,9,1
42623.4353928,9,G
42626.7919284,9,1
42731.2242765,9,1
42665.4512903,9,G
42631.9863863,9,G
35037.9680743,1,3
35558.4928019,G,3
35725.8218883,1,3
35910.79857,G,3
35916.2429407,G,3
35766.0430585,G,3
35824.9596273,1,3
35613.0855224,1,3
35910.7906006,G,3
35622.9167135,G,3
35956.9799786,G,3
35894.6520169,G,3
35926.3232295,G,3
35853.2081481,G,3
35636.8514691,G,3
35196.6916861,1,3
35903.914611,G,3
35435.0414149,1,3
35966.5308936,G,3
35882.4500994,1,3
35716.5779727,1,3
35814.0961427,G,3
35955.0994509,G,3
35900.0974243,G,3
35795.6852371,G,3
35911.7194073,G,3
35905.7506378,G,3
35793.99011,1,3
35616.1036473,G,3
35549.3205997,1,3
35770.7635485,1,3
35798.9438172,1,3
35897.147177,1,3
35630.4390776,G,3
35882.9481798,G,3
35764.2567193,1,3
35907.1238346,G,3
35773.9375714,G,3
35770.6661042,G,3
35889.7425894,G,3
35842.2071127,1,3
35850.3826291,1,3
35708.5563793,G,3
35811.4796733,G,3
35882.3928349,1,3
35840.9477396,1,3
35987.3214908,G,3
35939.8362097,G,3
35666.7539528,1,3
35681.7790744,1,3
35428.9083769,1,3
35779.5518381,1,3
35711.6184419,1,3
35893.6165459,1,3
35589.7091948,G,3
35952.6220082,G,3
35952.2281981,1,3
35828.7774217,1,3
42605.642108,3,G
42600.0010104,3,1
42600.0214298,3,G
42637.1580924,3,1
42730.0497983,3,1
42718.8507314,3,G
42651.3071271,3,G
42680.8564341,3,1
42638.5792644,3,G
42603.6509822,3,1
42600.094608,3,1
42606.4625367,3,1
42655.6285469,3,G
42624.3162627,3,G
42662.3141207,3,1
42601.9355936,3,G
42835.3429007,3,G
42604.3573227,3,G
42619.8927614,3,1
42814.2816413,3,G
42605.4123657,3,1
42651.9556133,3,G
42620.5277691,3,G
42654.6208038,3,1
42600.7494202,3,1
42629.9567269,3,G
42600.0005785,3,G
42661.8399388,3,G
42641.5421876,3,1
42686.8385127,3,1
42705.6584069,3,G
42793.6454261,3,G
42650.4235074,3,1
42614.2690636,3,G
42631.0753069,3,G
42600.13658,3,G
42654.4753286,3,1
42743.5429255,3,G
42615.5424875,3,1
42680.1024868,3,G
42607.7658511,3,1
42674.9131121,3,G
42615.8152042,3,1
42605.6381472,3,G
42658.4697438,3,G
42614.1199205,3,G
42627.2578734,3,G
42938.2860486,3,G
42699.1796497,3,1
42736.3413288,3,1
42759.0446959,3,1
42661.7258325,3,G
42611.9511196,3,G
42606.170534,3,G
42631.4241341,3,G
42629.4733264,3,1
42601.7249703,3,G
42641.4122374,3,1
50126.4463696,G,3
50327.7869461,G,3
50098.5450565,G,3
50304.0224111,1,3
50052.5332665,1,3
50183.3247259,G,3
50294.0597349,G,3
50273.6154476,1,3
50199.5730315,G,3
50099.0174229,G,3
50211.2549162,G,3
50337.7974467,G,3
50262.9418886,1,3
50073.6997112,G,3
50145.9811578,1,3
50238.3176686,1,3
50331.9792635,G,3
50176.0094925,1,3
50352.0176037,G,3
50194.2932445,G,3
50051.5853393,G,3
50149.7319795,G,3
50138.3640442,G,3
50353.7896034,1,3
50095.3477696,G,3
50255.667013,G,3
50233.1843789,G,3
49942.5072665,1,3
50282.8721181,G,3
50243.3766776,1,3
50273.7078012,G,3
50310.8996222,G,3
50369.3779721,G,3
50273.3236824,1,3
50064.562489,1,3
50198.6917788,G,3
49999.2278978,1,3
50114.9099204,G,3
50261.4530036,G,3
50323.0113566,1,3
50088.3207919,G,3
50221.6219207,1,3
49860.2376999,G,3
50378.6893537,G,3
50146.6351072,G,3
50273.5794174,G,3
50031.4269687,1,3
50318.6706376,1,3
50141.8186921,G,3
50227.4752101,G,3
50063.6419288,G,3
50038.5306942,1,3
50050.2509234,G,3
50310.3006157,1,3
49097.4297021,G,3
50236.4782419,G,3
50295.3641255,G,3
49824.4339322,1,3
49801.3321527,1,3
49834.1968933,G,3
50275.3634491,G,3
49846.8506693,1,3
50127.0607834,1,3
50132.2124317,G,3
50017.7569977,G,3
50317.3381026,G,3
50116.8407789,1,3
50377.8034885,G,3
50255.1421063,G,3
50295.779761,1,3
50146.4999443,G,3
50208.4653402,1,3
50105.8832151,G,3
50158.8625551,G,3
50325.4717953,G,3
50275.3850266,G,3
50330.5430317,G,3
53452.696285,3,G
53402.854184,3,G
53431.1629085,3,G
53411.2631945,3,1
53432.8462569,3,G
53548.7407455,3,G
53407.1406214,3,G
53414.9385611,3,G
53413.0238852,3,G
53564.6828601,3,1
53512.8170682,3,G
53600.7948967,3,G
53400.1049,3,G
53404.1608242,3,G
53587.0598449,3,G
53614.9680297,3,1
53582.4448217,3,G
53416.0213234,3,G
53436.9713849,3,G
53415.9360004,3,G
53400.001353,3,G
53520.1369234,3,1
53432.8489336,3,1
53406.5832851,3,G
53401.9958279,3,G
53421.5368651,3,1
53665.9835421,3,1
53401.1266944,3,G
53423.3075164,3,G
53401.9616156,3,1
53414.2935238,3,G
53403.4962957,3,G
53455.4525624,3,G
53440.5084895,3,G
53531.7735519,3,1
53465.5907838,3,G
53400.1095988,3,1
53547.7949156,3,G
53404.7982045,3,1
53400.160086,3,G
53425.6187775,3,G
53400.0041276,3,G
53400.4225228,3,G
53407.230159,3,G
53455.7500044,3,1
53403.0762494,3,G
53430.474415,3,1
53461.9208453,3,1
53400.3993389,3,G
53408.7937418,3,G
53403.0648915,3,G
53784.7254015,3,1
53417.523823,3,1
53411.9777409,3,1
53429.874911,3,G
53402.4268532,3,1
53414.8549816,3,1
53406.106187,3,1
53402.1402274,3,1
53400.0169389,3,G
53400.3373012,3,1
53582.2776661,3,G
53400.0063923,3,G
53401.6381716,3,1
53441.4103263,3,1
53464.3672634,3,G
53426.1150893,3,1
53521.047567,3,G
53412.338422,3,G
53429.6925017,3,1
53530.7348024,3,1
53435.3275828,3,G
53403.7825295,3,G
53402.4508483,3,G
53401.9421636,3,1
53428.1858936,3,G
53405.7243456,3,G
50286.3811969,G,3
50318.6404833,1,3
50166.4551141,G,3
50273.0636969,G,3
50301.4385753,1,3
50131.0956961,G,3
50343.2088828,1,3
50315.8809449,1,3
50082.0817539,1,3
50313.1424531,1,3
50239.179932,G,3
49782.5264168,1,3
50366.3647238,G,3
50305.0763135,G,3
50382.1567094,G,3
50112.4728658,1,3
49207.5855189,G,3
50260.7863067,1,3
50252.8305251,1,3
50098.6325445,1,3
50133.5942768,G,3
50158.0495803,G,3
50074.2125225,1,3
50071.5984987,G,3
50183.9574223,G,3
50129.0327788,G,3
50121.2817653,G,3
49967.0038068,1,3
50190.2777294,G,3
50246.1945329,G,3
49796.7554552,G,3
50310.0157918,G,3
50183.1838921,1,3
50180.8992534,1,3
50330.0970457,G,3
50123.9916948,1,3
49854.5007673,G,3
49968.1169747,G,3
50315.1283324,G,3
49981.6434708,1,3
50365.1006376,G,3
50203.0795026,1,3
50163.5675128,G,3
50149.4903647,G,3
50333.6454267,1,3
50174.0596155,G,3
50299.5061111,1,3
50242.0541253,1,3
50071.4657886,G,3
50254.7801647,1,3
49813.9973228,1,3
50301.7916164,G,3
50031.5965337,1,3
50275.1931443,G,3
50325.1515317,G,3
50155.1726261,1,3
49972.8006192,G,3
50224.3811709,1,3
49964.6059409,G,3
53411.8216616,3,G
53484.66791,3,1
53402.3084122,3,1
53410.6497903,3,G
53484.0834342,3,1
53795.6315991,3,1
53500.473242,3,1
53400.4224376,3,1
53441.6445089,3,1
53445.1974411,3,G
53484.0444085,3,1
53400.2564939,3,G
53425.4120085,3,G
53416.9920521,3,1
53449.6439544,3,1
53416.1519361,3,1
53456.5329907,3,G
53439.5207954,3,1
53500.7665157,3,G
53613.5372235,3,G
53408.9113562,3,G
53409.2149732,3,1
53619.5296391,3,1
53516.6137917,3,G
53422.9844525,3,G
53406.0512778,3,G
53400.0396512,3,G
53418.4860896,3,G
53461.5474405,3,1
53403.8470907,3,G
53440.5483678,3,1
53405.6880699,3,1
53404.1608725,3,G
53413.7997449,3,G
53589.6264045,3,G
53539.471581,3,G
53416.6072448,3,1
53400.7817995,3,1
53400.9176483,3,1
53411.7941927,3,G
53483.1419247,3,1
53400.0040539,3,1
53405.39467,3,G
53412.7032834,3,1
53432.5301686,3,G
53401.4115694,3,G
53616.0229028,3,1
53435.5450068,3,G
53437.7962415,3,1
53441.5924044,3,G
53406.5186309,3,1
53406.8639138,3,G
53510.2202151,3,G
53400.0600539,3,G
53401.7182083,3,1
53615.8740267,3,G
53401.0525836,3,G
53411.0732296,3,1
53488.5182862,3,1
42962.6191637,G,3
43005.5332576,1,3
42978.303906,G,3
43112.4230561,G,3
43094.2697887,1,3
42591.0137518,G,3
43047.421446,1,3
43077.4458489,G,3
43108.2536328,1,3
43057.0687561,1,3
42840.5136948,1,3
43154.0629363,1,3
43110.105597,G,3
42826.8397714,G,3
43085.8364232,G,3
43035.9700689,G,3
42647.0645911,1,3
42948.9021616,1,3
42995.0871371,G,3
43122.4074325,G,3
42447.105693,G,3
43089.2615094,G,3
42740.0473108,1,3
43053.343816,1,3
42984.1650017,G,3
43190.4256311,G,3
43041.5460939,G,3
43080.082381,G,3
42996.2061859,1,3
43169.7735542,G,3
42597.0426471,1,3
43025.3528227,G,3
43036.8137643,1,3
43124.5423297,1,3
43116.299504,G,3
42471.2990757,1,3
43056.08824,G,3
42801.6798016,G,3
42967.0140056,1,3
42868.1945185,1,3
43048.7485137,G,3
42835.8650138,G,3
43140.3997513,1,3
43126.5874791,1,3
43043.5871803,1,3
43158.5766369,G,3
42547.7302993,G,3
43060.0346311,G,3
43048.7075747,1,3
42973.0757804,1,3
42784.2827176,G,3
42968.2153572,G,3
42972.3981166,1,3
43068.6489727,1,3
42919.3544573,G,3
42827.621609,G,3
43048.4433794,G,3
43062.943674,1,3
42759.4860236,G,3
42770.7373329,G,3
43049.4092375,G,3
43116.9470278,1,3
42859.6999462,1,3
43015.5533543,G,3
43061.3010911,1,3
42912.8041707,1,3
43104.5856647,1,3
42953.682362,G,3
43075.1451474,1,3
43142.937351,G,3
43015.4074709,G,3
42856.4743128,G,3
43170.2654664,G,3
43051.0008641,G,3
43003.0996298,1,3
43164.7030553,1,3
49801.3239599,3,G
49873.2773016,3,1
49825.2253651,3,G
49993.9849407,3,G
49874.2944843,3,G
50008.8953513,3,G
49853.9086234,3,1
49803.7337433,3,G
50102.7992117,3,G
49817.4775104,3,G
49834.1777901,3,G
49834.6242959,3,G
49819.3371211,3,G
49818.5530406,3,G
49847.899476,3,1
49803.8193093,3,1
49804.0623267,3,G
49800.1475026,3,G
49950.3272667,3,G
49908.0970192,3,1
49827.8217364,3,G
49996.2931376,3,1
49918.6789757,3,1
49802.115538,3,1
49920.6166625,3,1
49833.8687189,3,G
49800.3584112,3,G
49803.2726698,3,G
49822.3353232,3,1
49931.2703866,3,1
49828.3515877,3,G
49952.5919917,3,G
49800.0220677,3,G
49800.4707069,3,G
49882.1902565,3,G
49926.4602618,3,G
49858.0890732,3,1
49829.3630487,3,1
49812.6600535,3,G
49880.4791308,3,1
49806.2201417,3,G
49805.114739,3,1
49856.3213834,3,G
49802.2230166,3,G
49812.7304078,3,1
49812.3841338,3,1
49956.8576138,3,G
49818.5932485,3,G
49899.4582014,3,1
49810.4910347,3,1
49802.2690401,3,1
49894.3240606,3,G
49865.1079209,3,G
49805.0357693,3,G
49846.6501663,3,1
49917.5877163,3,1
50105.8675263,3,G
49854.0452675,3,G
49804.4434767,3,G
49801.0244788,3,G
50096.9328814,3,1
49830.6216674,3,1
50003.9557608,3,1
49804.6490641,3,G
50104.3782778,3,1
49831.6361185,3,G
49838.4080155,3,G
49800.8282525,3,1
49967.5194506,3,G
49879.5022437,3,1
49804.1586309,3,1
49815.2688945,3,G
50016.1259169,3,1
49937.3634354,3,G
49802.5174726,3,1
49801.2667178,3,G
43109.6554989,G,9
43142.696273,1,9
43158.6398813,G,9
43156.8664543,1,9
43065.8627531,G,9
43154.5588293,G,9
42789.5699003,1,9
42977.5851571,G,9
42923.8349664,G,9
42903.3092596,G,9
43076.7150949,G,9
42974.6507206,G,9
43001.7598231,G,9
43083.2374575,1,9
42725.8515424,G,9
42559.3591509,1,9
43093.6684669,G,9
43027.0731869,G,9
43109.654124,G,9
42982.8366167,G,9
42945.3302281,1,9
43069.4571,G,9
43012.5474044,1,9
43062.7812958,1,9
43055.5757204,G,9
43155.2524807,G,9
43128.0577758,G,9
42824.2101166,G,9
42598.4265734,1,9
42756.7756118,1,9
42782.0657863,G,9
43152.6377495,1,9
43186.7575824,1,9
43001.7121573,1,9
42887.3838577,G,9
43166.3469349,G,9
42780.0255505,G,9
42955.6499746,1,9
43010.3258247,1,9
43047.3497305,1,9
43028.3427746,G,9
43078.1597494,G,9
43128.8598027,G,9
42842.2980272,G,9
43067.6981096,1,9
43058.2005664,1,9
43174.9069145,G,9
42958.9099014,G,9
43010.0756316,G,9
43079.9153609,1,9
42820.2078599,G,9
42831.7239944,G,9
43112.3300392,1,9
42810.4588358,G,9
43179.1505381,G,9
42983.9381738,G,9
43008.6264043,G,9
42908.4140481,1,9
49801.6724291,9,G
49840.43576,9,1
49818.2815392,9,G
49806.3175494,9,G
49806.3550693,9,G
49953.2157918,9,1
49840.3450943,9,G
49921.2724412,9,1
49832.0506394,9,1
49822.7219122,9,1
49865.5653772,9,G
49851.8014022,9,1
49838.4181392,9,G
49923.6519232,9,1
49975.3571877,9,G
49803.4713197,9,1
49803.4964393,9,G
49847.1039131,9,1
49851.2959747,9,1
49830.9383748,9,1
49823.9398598,9,G
49856.9636637,9,1
49800.7213853,9,G
49833.9305487,9,1
49803.9210049,9,1
49807.1624238,9,1
49896.5607402,9,1
49930.2366065,9,1
49956.1067088,9,1
49812.1146122,9,G
49800.6670891,9,G
49809.3980905,9,1
49864.095411,9,G
49834.4812696,9,1
49801.7635925,9,G
49834.0291892,9,G
49812.753298,9,G
49821.1306713,9,G
49801.5849823,9,G
49803.1758522,9,G
49851.9388827,9,1
49800.0000004,9,G
49948.8437593,9,G
49882.3124703,9,1
49801.4747031,9,1
49854.4921516,9,1
49800.0337598,9,G
49824.7965203,9,G
49816.8336484,9,G
49858.8646549,9,1
50209.552096,9,G
49849.5299977,9,G
49809.5917845,9,G
49800.0160973,9,1
49825.0267267,9,G
49834.0853348,9,G
49830.3615831,9,G
49872.7211679,9,G
42749.7165458,G,9
43073.2565151,1,9
42901.2494039,1,9
43012.1859131,G,9
43126.4188176,G,9
43029.5355901,G,9
43030.0452104,G,9
43128.3631683,G,9
43016.3247379,G,9
43051.8797492,1,9
43107.1837835,G,9
42622.6084103,G,9
42907.5136292,G,9
43049.0697231,1,9
42824.2187501,G,9
42975.9953554,G,9
42700.1451691,G,9
42803.1936259,1,9
43115.5716297,G,9
43040.2588926,G,9
43161.303946,G,9
43075.0967189,1,9
42734.3262979,G,9
42908.4166872,G,9
42941.793461,G,9
42951.3235576,1,9
43036.8516642,G,9
42969.8535513,G,9
43106.7745957,G,9
42773.733567,1,9
42526.5029932,G,9
43011.4581868,G,9
42839.9042773,1,9
42906.8052064,G,9
42674.4761416,G,9
42956.5913639,1,9
42962.055428,G,9
43070.3096315,G,9
43069.411509,1,9
43133.5418172,1,9
43099.9151448,G,9
42926.0321199,G,9
42892.4029439,1,9
42946.7127511,G,9
42791.7982387,1,9
43072.6515355,G,9
42559.7268159,G,9
42906.6892961,1,9
43162.1474171,1,9
42815.5850621,1,9
43099.824573,G,9
43013.5951182,1,9
42959.8117265,G,9
43079.0321039,G,9
42894.2491404,G,9
42915.5284153,G,9
43080.9274178,1,9
43157.7681316,1,9
50021.7731803,9,G
49900.5684707,9,1
49879.6080783,9,G
49803.2786943,9,G
49800.0891874,9,1
49819.076239,9,G
50227.503935,9,1
49835.5956798,9,G
49946.6424582,9,G
49809.8989021,9,1
49801.2013792,9,G
49811.4695455,9,G
49801.0620125,9,G
49820.8056397,9,G
49881.7074463,9,G
49825.3054385,9,G
49807.4748933,9,1
49889.6272378,9,G
49858.2689991,9,1
49869.487329,9,G
49813.8594177,9,1
49800.1750689,9,G
49800.0175227,9,G
49807.1401843,9,1
49887.1713387,9,1
49848.1597941,9,1
49815.3183975,9,1
50099.9545448,9,1
49800.0312767,9,G
49878.5509714,9,G
49888.6670826,9,G
49920.6276302,9,G
49855.4700208,9,1
49800.0177834,9,G
49821.6272954,9,G
49971.2281862,9,G
49814.0161036,9,G
49855.2997171,9,G
49800.0685761,9,1
49818.4197048,9,G
49906.8140883,9,G
49808.5458369,9,1
49920.5773551,9,1
49801.3689726,9,G
50061.2777803,9,1
49857.3654834,9,G
49814.2812375,9,1
49899.9794268,9,1
49862.3505967,9,1
49800.0108645,9,G
49800.5816011,9,G
49800.2875556,9,1
49931.0066328,9,1
49868.9422249,9,G
49903.9807372,9,G
49827.9522227,9,G
49824.1171122,9,G
49979.0241839,9,G
53746.8348806,G,3
53802.5186532,1,3
53796.5173152,G,3
53583.8707051,G,3
53784.5084749,1,3
53951.4425288,G,3
53982.6089437,1,3
53774.8584524,G,3
53830.4663157,G,3
53675.1020201,G,3
53855.9379671,G,3
58524.094982,3,1
58513.910136,3,G
58503.759081,3,1
58538.5775192,3,G
58506.7654839,3,1
58501.2431931,3,1
58561.2022156,3,1
58522.7114035,3,G
58534.2720285,3,1
58532.8493953,3,1
58667.5359456,3,1
53798.1803161,1,3
53838.4074905,G,3
53803.4069358,G,3
53810.1662594,G,3
58511.8265642,3,1
58504.3308699,3,1
58618.283636,3,G
58630.8332174,3,G
59163.3517729,G,9
58954.1036499,1,9
59284.8551783,1,9
59362.8387159,G,9
59006.7139075,G,9
59235.9566554,1,9
59163.712328,G,9
58870.2833751,1,9
59329.5904142,G,9
59273.6575238,G,9
58815.4193957,G,9
58888.0865022,1,9
59302.2198549,1,9
59349.6633363,G,9
59352.4712696,G,9
59067.5312091,G,9
59072.4254621,1,9
58605.6359733,G,9
59247.3044061,1,9
59197.727165,G,9
59389.932562,G,9
59351.0802468,G,9
58711.9065566,G,9
59180.6691578,1,9
59019.9056153,G,9
59325.7257048,1,9
59357.468065,G,9
59236.7423639,G,9
59236.6632331,1,9
59153.3966936,G,9
59362.5328623,1,9
59220.5860213,G,9
59288.411864,G,9
59265.3816098,1,9
58629.0105828,G,9
65739.3822066,9,1
65722.0963387,9,1
65713.6242732,9,1
65700.2572309,9,G
65701.8313564,9,G
65704.0874212,9,G
65702.2809185,9,G
65844.2899357,9,1
65760.3843087,9,G
65780.4553846,9,G
65712.1233785,9,G
65915.0341253,9,1
65701.3892333,9,1
65716.5189427,9,1
65791.285087,9,G
65707.188616,9,1
65815.7167198,9,1
65711.4916125,9,1
65776.2730562,9,G
65722.4279349,9,G
65757.3789381,9,1
65720.1562752,9,G
65764.128123,9,G
65701.4815646,9,G
65732.1238129,9,G
65700.0303627,9,G
65700.0102888,9,G
65700.8332396,9,G
65703.3547882,9,1
65856.9003011,9,G
65700.1743216,9,G
65732.790985,9,G
65716.6500782,9,G
65741.3006231,9,G
65970.2908912,9,1
59133.2476638,1,9
58810.7841934,G,9
59246.4865298,G,9
59008.670818,G,9
59252.149169,G,9
59323.6420854,G,9
59102.9956662,G,9
59335.2707114,G,9
59140.3434036,1,9
58486.9426742,1,9
59018.5724062,G,9
59173.1258581,1,9
59191.5261403,G,9
59260.6172665,1,9
59235.2634801,G,9
59113.6030904,G,9
59332.0939272,1,9
59166.116761,1,9
59373.2549199,G,9
59213.6328648,G,9
59191.3195243,1,9
59309.9442435,G,9
59129.353312,1,9
59190.163414,G,9
59287.5997652,1,9
58719.068388,1,9
58735.8824867,1,9
59081.7712262,G,9
58806.980177,G,9
58972.5383749,1,9
59245.7448541,G,9
59315.4986806,1,9
59179.3006082,1,9
59306.4252212,1,9
59150.1412006,G,9
65702.0279402,9,G
65761.755473,9,1
65711.7600618,9,G
65770.8065996,9,1
65881.97942,9,G
65824.3191582,9,G
65849.7480896,9,1
65859.1408365,9,1
65791.2950116,9,1
65876.0358152,9,1
65700.0014627,9,1
65716.9273126,9,G
65900.5880309,9,1
65700.5402027,9,G
65875.1314323,9,1
65832.1665667,9,1
65717.7905176,9,1
65862.0651623,9,G
65703.692433,9,1
65702.3962007,9,G
65723.9242204,9,1
65721.6166755,9,G
66001.925045,9,G
65705.3312098,9,1
65702.5346963,9,G
65822.7956227,9,G
65742.4573261,9,G
65703.2311504,9,G
65704.6254409,9,1
65702.1716317,9,G
65771.6527194,9,G
65732.1857451,9,G
65700.0801702,9,1
65746.7137316,9,G
65763.1878794,9,G
39544.7889857,G,2
39450.1290482,1,2
39514.0406249,G,2
39413.8728995,G,2
39404.8336413,1,2
39538.9885807,1,2
39340.9085952,1,2
39410.7956774,1,2
39464.1139954,1,2
39238.5649977,G,2
39544.0358482,G,2
39528.3339907,G,2
39443.2659941,G,2
39486.5339491,G,2
39577.4429269,1,2
39451.5121535,1,2
39365.3109309,G,2
39596.8031194,1,2
39361.3094507,1,2
39336.8071373,G,2
39375.4362349,G,2
39376.0219222,G,2
39572.5833406,1,2
39425.760614,1,2
39130.4210766,1,2
39429.3006081,G,2
39479.9169872,G,2
39332.0479729,G,2
39214.7331463,1,2
39486.815784,G,2
39382.4072104,G,2
39217.6051222,G,2
38973.1374262,G,2
39399.6258597,G,2
39419.4866106,G,2
39356.8046361,G,2
39477.714842,1,2
39524.3677379,G,2
39280.7327833,1,2
39480.421836,G,2
39191.4639451,1,2
39329.1503325,G,2
39559.7598408,G,2
39387.2382249,1,2
39466.5094277,G,2
39531.1457676,G,2
39125.0706141,G,2
39478.4640777,G,2
39435.7077746,G,2
39453.818953,G,2
39444.6119228,G,2
39162.7403692,1,2
39171.5652432,1,2
39501.4232908,G,2
39289.1022382,G,2
39471.1294637,G,2
39533.5882013,1,2
39573.7706278,1,2
39425.9598473,1,2
39444.7033177,1,2
39412.7897997,1,2
39277.9135525,1,2
39381.0592235,G,2
39375.2887079,G,2
39077.5160238,G,2
39443.5815686,G,2
39494.6524938,G,2
39448.9487573,1,2
39394.8267575,1,2
42600.3597493,2,G
42600.1435762,2,G
42638.6422594,2,G
42687.2511982,2,G
42732.4506122,2,G
42693.6972476,2,1
42609.901563,2,G
42625.8451818,2,G
42659.964228,2,G
42652.4667418,2,G
42702.6423909,2,1
42600.049096,2,G
42842.7280227,2,G
42656.4348708,2,1
42600.0712739,2,G
42613.9873953,2,G
42750.8343731,2,1
42600.0603662,2,G
42641.2571341,2,1
42688.9453984,2,G
42602.3940856,2,G
42620.2774438,2,G
42731.5093279,2,1
42605.435185,2,1
42726.9731761,2,G
42606.1320395,2,1
42653.9471497,2,G
42672.6280636,2,G
42601.8130354,2,G
42613.7711803,2,G
42702.8905004,2,1
42882.8736842,2,1
42617.7145832,2,1
42611.215045,2,1
42658.0348146,2,1
42626.8832963,2,G
42681.91352,2,1
42629.179461,2,1
