arrival_time,origin,destination
42600.12146,3,1
42639.0562439,3,1
42627.1064167,3,G
42687.1161214,3,G
42600.1765605,3,1
42644.6910693,3,G
42648.1061125,3,1
42614.5368728,3,G
42603.5472288,3,1
42601.0195288,3,G
42603.1610351,3,G
42638.0863962,3,G
42726.7211919,3,G
42637.7208934,3,1
42656.9887923,3,1
42611.9635023,3,G
42600.9248786,3,1
42601.5815192,3,G
42739.9825373,3,1
42606.1347993,3,G
42601.1628453,3,1
42640.537703,3,G
42649.1312977,3,1
42600.9768594,3,G
42600.3301179,3,G
42604.7280733,3,1
42603.4931975,3,1
42614.7560109,3,1
42610.6182409,3,G
42604.2025399,3,1
42600.0038186,3,G
42704.8734411,3,G
42607.9581832,3,G
42915.5275075,3,G
42720.0240195,3,1
42763.0094748,3,1
42601.1370588,3,G
42758.9698303,3,G
42646.2136451,3,G
42602.0691361,3,G
42608.5523591,3,1
42652.4227154,3,1
42606.4404465,3,1
42612.4990312,3,1
42811.6048165,3,G
42645.4643493,3,G
42627.5584841,3,1
42844.2539795,3,1
42685.4948281,3,G
42608.4816707,3,G
42682.8839115,3,G
42689.2099819,3,1
42601.8821447,3,G
42647.6439178,3,G
46655.6019918,G,3
46679.4174635,G,3
46355.3900865,1,3
46354.6399772,1,3
46773.4160661,1,3
46593.3685077,G,3
46584.9995244,1,3
46678.618474,G,3
46352.1355168,1,3
46706.1869174,1,3
46685.239519,G,3
49944.4091678,3,1
50201.9119361,3,1
49843.8076931,3,G
49800.4091028,3,1
49910.4980878,3,G
49818.4256391,3,G
49826.7072642,3,G
50136.0963869,3,G
49928.4070144,3,G
49848.2415131,3,G
49819.168242,3,G
50099.0903835,G,3
50354.9160413,1,3
49898.8669678,G,3
49950.787276,1,3
49847.0269467,1,3
49917.68154,1,3
50078.4023245,G,3
50381.998683,G,3
50309.0595447,1,3
50299.9933033,G,3
50344.5559888,G,3
57001.2719049,3,1
57013.5599379,3,G
57004.0309979,3,G
57027.196167,3,1
57104.3119434,3,1
57009.1574781,3,1
57007.5447707,3,1
57000.648673,3,1
57009.6564315,3,1
57090.0307473,3,1
57004.0205303,3,G
46551.3108231,1,3
46432.8506079,G,3
46678.9742596,G,3
46464.3683018,1,3
46680.731174,1,3
46571.8392417,1,3
46512.4682467,1,3
46744.7611208,G,3
46630.3354116,1,3
46673.2913226,G,3
46651.6532488,1,3
49815.271039,3,1
49841.2961897,3,1
49827.602112,3,1
49881.5397609,3,G
49823.2336692,3,G
49919.1809544,3,G
49926.2495431,3,1
49810.4215502,3,G
49801.6722273,3,1
49839.4908066,3,G
50091.0486011,3,G
49983.5387168,G,3
50340.297366,G,3
50023.5983229,1,3
50128.8301708,G,3
49991.9860912,G,3
50155.5666811,G,3
50323.440983,1,3
50205.1582353,G,3
50210.5154853,G,3
50114.7633494,G,3
49827.1595746,1,3
57096.4289336,3,1
57035.7826757,3,1
57004.8931363,3,G
57000.004931,3,1
57004.4889015,3,G
57001.3135292,3,G
57000.3876764,3,G
57000.2455334,3,G
57046.2144219,3,G
57035.2479743,3,G
57000.9548058,3,1
34138.6122469,G,3
34066.5887406,1,3
33147.3412656,G,3
33606.9594734,G,3
34166.7572376,G,3
33873.6186309,G,3
33948.0701268,G,3
33885.7527397,G,3
33859.0196084,1,3
33955.3596644,G,3
34149.4043198,G,3
33900.481213,1,3
33834.1493702,1,3
33701.2525517,1,3
34175.6898,1,3
34174.4260224,G,3
33980.2804996,1,3
34049.2682484,G,3
33448.068267,G,3
33923.4558038,G,3
34155.638052,G,3
34055.7314122,G,3
34184.7963827,G,3
34025.3542911,G,3
38777.6960492,3,G
38701.2695458,3,G
38709.1212546,3,G
38703.0177316,3,G
38748.0266915,3,1
38708.323693,3,G
38736.4633809,3,G
38720.0800698,3,1
38877.4111999,3,1
38702.1399318,3,G
38719.6826401,3,G
38813.9352009,3,G
38796.0101803,3,G
38712.427143,3,G
38834.8485691,3,1
38700.3962283,3,G
38716.2780244,3,1
38728.137963,3,1
38702.781914,3,G
38700.8030212,3,G
38778.7257981,3,1
38705.122667,3,G
38706.2277267,3,G
38740.6797229,3,1
46704.9750862,G,3
46461.3134243,G,3
46462.679626,1,3
46593.362179,1,3
46716.0111302,G,3
46599.0675368,G,3
46608.3907725,G,3
49810.929784,3,G
49825.4660693,3,1
49803.3046646,3,1
49848.6060689,3,G
49856.4768114,3,G
49806.4019098,3,1
49800.8759857,3,G
49792.4645587,G,3
50056.4719395,G,3
49966.4252545,G,3
49873.9464224,G,3
50317.0199738,G,3
49895.5048889,1,3
50351.907522,G,3
57000.0030717,3,G
57051.9194933,3,G
57012.1838748,3,G
57002.0583115,3,G
57058.7970626,3,G
57084.6274019,3,G
57054.8387341,3,G
62785.1301708,1,3
62724.0679785,1,3
62903.8881433,G,3
62918.6108485,1,3
62720.8003316,1,3
62692.4942891,G,3
62530.8731558,1,3
72025.9513698,3,G
72021.4025244,3,1
72022.0457183,3,G
72067.5808556,3,G
72000.6415173,3,G
72088.2390163,3,G
72003.5810428,3,G
46687.9344423,G,3
46502.6975615,G,3
46685.7759294,G,3
49814.5869948,3,G
49804.0709822,3,G
49816.2936955,3,G
50094.9436897,G,3
49987.7727767,1,3
49965.2610701,1,3
57077.5097187,3,1
57042.3454858,3,G
57011.6488772,3,G
44596.1061635,1,SB
44304.5658393,1,SB
44272.2929873,G,SB
44677.4037289,1,SB
44822.8908128,G,SB
44807.2929482,G,SB
44958.9393592,G,SB
44864.844449,G,SB
44627.777471,1,SB
44820.6443761,1,SB
44544.5213636,G,SB
44932.3737318,G,SB
44835.6270515,G,SB
44729.0350741,1,SB
44876.0686408,1,SB
44893.179994,G,SB
44409.2596957,G,SB
44843.2435115,G,SB
44860.1639765,1,SB
44953.2905456,G,SB
51915.4769963,SB,G
51964.4133103,SB,1
51993.4994726,SB,G
51954.3862716,SB,G
51901.5666908,SB,1
52091.1918776,SB,G
51924.2005091,SB,G
51966.2072398,SB,G
51908.3092553,SB,1
51980.4929419,SB,1
51923.2233647,SB,1
51902.423775,SB,G
51905.7694987,SB,1
51904.1272136,SB,1
51907.393503,SB,G
51914.8474531,SB,G
52267.8058352,SB,G
52063.7332082,SB,1
51965.1788938,SB,G
51900.942699,SB,G
57296.3357205,1,SB
57059.6747419,G,SB
57423.1340468,G,SB
57571.7351533,1,SB
57573.0112371,G,SB
57572.5669678,G,SB
57425.0919753,G,SB
57443.1455284,G,SB
57473.2432496,G,SB
57476.1879495,1,SB
57365.4214895,G,SB
57017.6648669,G,SB
57390.894763,G,SB
64644.530484,SB,G
64628.3768806,SB,G
64545.7858255,SB,G
64540.8627902,SB,1
64632.1168129,SB,G
64525.5749821,SB,G
64500.1504205,SB,G
64500.0255239,SB,G
64548.79576,SB,G
64516.4568942,SB,1
64526.8924645,SB,1
64622.8501064,SB,1
64621.3975903,SB,G
46679.8530318,G,3
46736.6216688,1,3
46497.8465502,G,3
46620.9787696,G,3
46433.7247977,G,3
46661.2449328,G,3
46534.7535254,G,3
46622.5228854,G,3
49839.1513032,3,G
49804.669394,3,1
49853.3425893,3,1
49800.3180836,3,1
49834.0469726,3,1
50074.66648,3,G
49813.5619402,3,G
49892.4349632,3,1
49783.6833442,1,3
50158.336366,G,3
50249.2377706,1,3
50297.4023607,1,3
49879.6595393,1,3
50257.5581161,G,3
50272.6842586,1,3
50338.3478035,1,3
57006.3457248,3,G
57075.1683722,3,1
57017.6190486,3,1
57000.0070032,3,G
57106.1996909,3,G
57090.1688119,3,G
57021.4629666,3,G
57056.7550937,3,G
62836.7919936,1,3
62850.7640525,G,3
62488.0686812,G,3
62957.9120222,1,3
62762.6462944,1,3
62736.4761838,G,3
62922.4859518,1,3
72010.4125391,3,1
72102.6291024,3,1
72044.3150815,3,G
72165.7878878,3,1
72002.4157865,3,G
72061.7559302,3,G
72329.2211465,3,G
46311.3942333,G,2
46757.8598537,1,2
46480.3725759,1,2
46620.2061444,G,2
46706.4273377,G,2
45801.9205473,1,2
46768.014751,G,2
46388.4049416,1,2
46109.9682759,G,2
46734.4243481,G,2
46625.4628647,1,2
46425.6047715,1,2
46763.2757139,1,2
46528.4464713,1,2
46434.585522,G,2
46558.3747183,G,2
46454.8624102,G,2
46392.3233278,G,2
46656.6300324,G,2
46524.3256568,1,2
46619.0384284,G,2
46692.8465542,1,2
46537.5987335,1,2
46760.5016012,1,2
46671.8792439,G,2
46426.9627766,G,2
46536.9698001,1,2
46502.4226862,G,2
46483.9063952,1,2
46431.9943442,G,2
46600.0372071,G,2
46728.3754788,1,2
46351.7960752,1,2
46120.6446718,G,2
46674.4710557,G,2
46599.4689708,1,2
46756.5870315,1,2
46493.5731177,G,2
46737.4189596,G,2
46666.5909263,G,2
46527.7488127,G,2
46698.7502795,G,2
46590.1709939,1,2
46318.8784466,1,2
46334.5037176,1,2
46647.975411,1,2
46688.130938,1,2
46750.7332969,G,2
46682.3505547,G,2
46117.6200041,G,2
46558.2372207,1,2
46665.3201383,G,2
46609.1580867,G,2
46450.6645277,G,2
46416.9896595,G,2
46761.2881756,G,2
46378.7221076,1,2
51301.0130334,2,1
51370.7634841,2,G
51317.102942,2,G
51326.6387052,2,G
51325.0214761,2,1
51306.4182481,2,G
51375.8009492,2,G
51427.3266289,2,G
51300.8472728,2,G
51303.1985124,2,1
51301.2544345,2,1
51489.5177946,2,1
51342.4650233,2,G
51343.1913504,2,1
51315.2498618,2,G
51322.4125351,2,1
51322.3040798,2,G
51494.9117261,2,1
51364.6794281,2,G
51314.4470619,2,G
51307.0668146,2,1
51337.9061918,2,1
51310.1985769,2,G
51301.4093632,2,1
51520.719631,2,G
51306.9914479,2,G
51423.8145376,2,1
51344.0980649,2,G
51303.9363849,2,G
51384.6839302,2,G
51300.7381676,2,1
51300.001291,2,G
51309.423293,2,1
51357.8934153,2,G
51310.88537,2,1
51382.5842972,2,G
51371.4583366,2,1
51401.4834434,2,G
51407.4824242,2,G
51308.2492096,2,G
51381.8040888,2,1
51406.1321935,2,G
51461.0448836,2,1
51394.5988786,2,G
51360.6909019,2,G
51300.0069482,2,G
51311.8929259,2,1
51453.3429653,2,G
51304.8706367,2,G
51631.6177718,2,G
51585.3239882,2,G
51312.2988212,2,G
51566.0372095,2,G
51468.9689834,2,1
51499.6182934,2,G
51316.8700751,2,1
51338.2284058,2,1
52038.5370182,1,12
52088.5977512,1,12
51969.0414412,G,12
51945.2440128,1,12
52099.5921814,G,12
51855.0938928,1,12
52103.9804126,1,12
52095.7747216,G,12
51887.4031824,G,12
52064.3301366,G,12
52014.3159328,1,12
51749.3980263,G,12
51651.0887145,G,12
52077.0766407,G,12
52188.7968613,G,12
52018.7456373,G,12
52112.6775543,G,12
51518.3106188,1,12
51783.8029792,G,12
52069.8917328,G,12
52073.9398673,1,12
51687.8612031,1,12
51626.920336,1,12
51963.7670178,1,12
51891.3274555,1,12
51470.8014095,1,12
52004.8524802,G,12
52028.4049086,G,12
56765.1551279,12,1
56848.707467,12,1
56715.4364222,12,G
56716.9778007,12,1
56844.7955975,12,1
56700.4061386,12,1
56723.9260632,12,G
56700.3550802,12,G
56749.5302085,12,G
56898.8301264,12,G
56969.3864171,12,1
56700.2082791,12,G
56713.7017512,12,G
56715.8519025,12,G
56700.0179179,12,1
56770.3143884,12,G
56757.6067827,12,1
56753.1598976,12,G
56712.9826662,12,1
57049.6584386,12,1
56768.5260591,12,G
56705.0173853,12,1
56718.7796035,12,1
56719.5742059,12,G
56793.9595011,12,1
56757.6937626,12,G
56804.7519462,12,1
56700.1883377,12,1
57480.0605016,G,12
57190.6625819,G,12
57478.2009905,G,12
57433.0381108,G,12
57568.1499873,G,12
57273.6086649,1,12
57511.6178273,G,12
57409.7792089,G,12
57338.4178743,G,12
57553.5968765,G,12
56881.5026345,G,12
57357.9322686,G,12
57292.5342174,1,12
57414.7194531,1,12
57531.2201381,1,12
57456.3429776,G,12
57206.7994501,1,12
57403.6031269,G,12
57444.1974608,G,12
57082.7286431,1,12
57095.8680531,G,12
57545.6978716,1,12
57377.0838719,1,12
57349.8907143,1,12
57421.8453131,G,12
57158.4646601,G,12
57285.0102094,1,12
57311.1360519,1,12
57537.7443765,G,12
57168.6722212,G,12
57382.9521242,G,12
57495.1857883,G,12
57330.2917607,1,12
57366.4447967,G,12
57421.6957879,1,12
57142.2965168,1,12
57507.6813662,G,12
57351.6936613,G,12
57365.0822006,G,12
57366.5312653,1,12
57376.4110151,1,12
57052.5898647,1,12
57292.0629144,G,12
56928.6775452,G,12
57340.0997107,1,12
56703.7483154,1,12
57557.6097526,1,12
57293.8703312,G,12
57313.3587114,G,12
64251.0377606,12,G
64200.2248818,12,G
64215.2519414,12,1
64211.9233872,12,G
64247.8583396,12,G
64203.9913062,12,G
64269.8925871,12,1
64320.882834,12,1
64229.5658482,12,G
64517.8547708,12,G
64263.8492591,12,G
64201.5364405,12,1
64400.7405571,12,1
64234.3400068,12,G
64213.4968435,12,G
64466.470435,12,G
64210.0658353,12,1
64254.9244644,12,1
64202.089833,12,G
64207.8150224,12,1
64290.7014925,12,G
64201.2920454,12,1
64254.7962752,12,1
64379.9247584,12,G
64201.1217284,12,1
64373.8830207,12,G
64291.9764045,12,G
64274.7468844,12,G
64347.6204955,12,G
64225.9401768,12,G
64204.8174205,12,G
64275.0637218,12,G
64352.6894896,12,G
64211.9468679,12,G
64342.9412702,12,1
64200.107582,12,G
64380.7102312,12,1
64266.6716224,12,1
64210.116045,12,G
64231.3869338,12,G
64219.9741932,12,1
64208.8070266,12,G
64244.2109061,12,G
64209.4764749,12,1
64289.7236826,12,1
64230.1398147,12,G
64209.0115331,12,1
64269.0241567,12,G
64200.305932,12,G
57142.3911826,1,12
57330.1529798,1,12
57458.0027943,1,12
57297.2379286,G,12
57387.6633311,G,12
57147.8469211,G,12
57288.1375358,1,12
57141.708121,1,12
57306.6024732,1,12
57381.5215642,G,12
57469.3065968,G,12
57371.6057098,G,12
57442.6902916,1,12
57276.9021328,1,12
57503.5001989,1,12
57553.9742165,G,12
57163.634434,G,12
57380.8948381,G,12
57167.4853325,G,12
57553.2183604,1,12
57448.1031573,G,12
57372.3723528,G,12
57387.0120205,1,12
57528.2569404,G,12
57225.8117807,G,12
57325.6367311,1,12
57484.5243787,G,12
57061.2236697,G,12
57433.7334433,G,12
57335.721909,G,12
57523.5453132,G,12
57543.1693726,G,12
57485.8560547,1,12
57429.0854494,G,12
57552.2688437,1,12
57567.843461,G,12
57549.9298126,1,12
57186.7953215,G,12
57472.7788524,G,12
57393.2880088,G,12
57351.6753369,1,12
57462.1792632,1,12
57098.3233148,G,12
57520.639769,G,12
57198.7881516,G,12
57383.3491374,G,12
56821.2256986,G,12
57525.8015164,G,12
57476.1569759,G,12
64371.3052272,12,1
64211.4798858,12,G
64516.7835245,12,G
64317.8233014,12,1
64252.2007711,12,G
64219.5343591,12,G
64410.4064282,12,G
64253.0990726,12,G
64200.4263141,12,G
64203.2115523,12,G
64214.921786,12,1
64518.5054496,12,G
64201.5901831,12,G
64211.8452678,12,1
64361.3820635,12,1
64202.0642534,12,G
64232.9352616,12,G
64201.4306341,12,1
64283.5475052,12,G
64215.4828869,12,G
64201.0151316,12,G
64389.7973176,12,G
64231.0051746,12,1
64244.5097883,12,G
64411.3432706,12,1
64267.5202131,12,G
64283.5474909,12,G
64282.7609311,12,G
64405.7592417,12,G
64217.0461693,12,G
64397.2125745,12,G
64259.7738748,12,1
64302.2527681,12,G
64347.1278886,12,G
64216.5511635,12,G
64717.3966447,12,1
64260.3507861,12,G
64225.032941,12,G
64200.1964055,12,G
64272.6265193,12,G
64241.2952968,12,G
64239.2651377,12,G
64264.5220187,12,G
64296.429176,12,G
64213.6954584,12,G
64220.4437362,12,G
64200.0686924,12,1
64282.8773953,12,G
64245.3864225,12,1
57468.2782236,G,2
57451.8813941,G,2
57521.2212108,1,2
57512.5289529,G,2
57358.7351469,G,2
57581.499177,1,2
57493.7057401,G,2
57263.8078092,G,2
57187.7762805,G,2
57493.2102148,1,2
57506.8766136,G,2
57001.4672187,1,2
57501.4943326,G,2
57405.4210701,G,2
57550.5611118,1,2
57344.2947702,1,2
57324.1855461,1,2
57417.1799944,G,2
57293.9058718,G,2
57313.5274274,G,2
57358.4570159,G,2
57518.912222,G,2
57286.2908558,G,2
57351.7035364,G,2
57276.7404883,G,2
57463.2217028,1,2
57463.1568326,1,2
57369.6744992,G,2
57300.674625,G,2
57585.7624242,1,2
56443.7068664,1,2
57220.0666016,G,2
57562.056871,1,2
57558.5787016,G,2
57502.7396319,1,2
57386.8540269,G,2
57589.1276622,G,2
57248.69997,1,2
57383.7469613,G,2
57241.9278085,1,2
57416.3683094,1,2
57345.5114457,G,2
57390.172574,1,2
57512.955409,1,2
57436.1848346,1,2
57391.4139858,G,2
57379.7541799,G,2
57515.9622105,G,2
57588.5932255,1,2
57496.066589,G,2
57528.3203056,1,2
57567.388662,G,2
62287.9143389,2,G
62101.2982413,2,1
62105.3504541,2,G
62186.4675938,2,1
62270.8139754,2,G
62101.0648482,2,G
62115.1728879,2,G
62138.884126,2,G
62253.4479884,2,G
62107.2541397,2,G
62105.486379,2,G
62149.5636075,2,1
62142.1430637,2,1
62100.045035,2,1
62428.5836634,2,1
62285.2824046,2,G
62103.1336011,2,G
62337.5434153,2,G
62103.7681311,2,G
62191.1044369,2,1
62100.1583231,2,1
62381.3930083,2,G
62152.2432361,2,G
62100.983561,2,1
62144.1710613,2,1
62236.0053026,2,1
62350.9651673,2,G
62106.4201034,2,1
62103.0577516,2,G
62100.764155,2,G
62112.419292,2,1
62166.0180551,2,G
62213.9914984,2,G
62128.8577405,2,1
62120.5314063,2,1
62124.1756794,2,G
62130.6051142,2,1
62100.7085614,2,1
62293.7421814,2,1
62126.5010642,2,1
62104.382286,2,G
62149.6054714,2,G
62105.8465867,2,1
62167.7043242,2,G
62108.4950317,2,G
62100.1848651,2,G
62139.9569276,2,1
62100.6918817,2,G
62309.8779362,2,G
62303.4792779,2,G
62213.8883628,2,G
62104.8244739,2,1
51580.0716352,G,12
52069.9699412,1,12
52104.5859865,G,12
51989.4091414,1,12
52117.2652429,1,12
56706.4407729,12,G
56718.6687491,12,G
56738.3257448,12,1
56711.7462712,12,1
56832.5532981,12,G
57554.1593718,G,12
57256.5703514,1,12
62147.0547449,12,G
62112.0220031,12,1
32104.777697,G,12
32294.8813514,G,12
32303.7008477,G,12
32337.0195466,1,12
32352.9315608,1,12
31886.222987,1,12
32147.9071113,G,12
32273.6303562,G,12
32335.1498795,1,12
32228.6965432,1,12
32164.1229797,1,12
32368.6005712,G,12
31835.3372966,1,12
32062.0738928,1,12
32089.931878,G,12
32134.9589765,G,12
32265.7248364,G,12
32102.1662751,G,12
32341.0781125,G,12
32297.7338006,1,12
32255.0728483,G,12
32256.2105613,G,12
32286.7616231,G,12
32307.6026947,1,12
31820.7434367,G,12
31984.0602524,1,12
32271.4829151,G,12
32149.6790433,1,12
32391.7340331,1,12
32345.8555641,G,12
32335.3671421,1,12
31837.179763,G,12
32344.402631,G,12
32253.9942471,G,12
32066.5093048,1,12
32271.8908952,1,12
32166.730477,G,12
32098.1668767,G,12
32314.1733234,1,12
32236.3962399,G,12
32232.3108491,G,12
31923.4955177,G,12
42602.9509423,12,1
42699.2294287,12,G
42811.426833,12,1
42603.8481177,12,G
42624.2188636,12,G
42621.6719489,12,G
42705.9754852,12,G
42600.194503,12,G
42626.1622472,12,G
42605.9206534,12,1
42831.1840702,12,1
42604.7287118,12,1
42600.6782391,12,G
42609.916646,12,1
42631.6503039,12,G
42693.2125116,12,1
42640.6225426,12,G
42605.1502948,12,G
42932.938326,12,1
42618.3664657,12,1
42642.0307851,12,G
42837.1203838,12,G
42600.0059351,12,G
42830.6896931,12,G
42634.6266467,12,G
42631.4764062,12,G
42621.4541016,12,1
42605.6183677,12,1
42784.9532795,12,G
42763.8680964,12,1
42701.040243,12,G
42601.2599296,12,G
42602.8579555,12,G
42608.3724096,12,G
42601.2745593,12,G
42700.5175525,12,G
42606.8743039,12,G
42639.3411466,12,1
42641.93107,12,G
42606.4887472,12,G
42711.306316,12,G
42956.0947952,12,G
31991.7958519,G,12
32124.668415,G,12
32309.798769,1,12
32096.3577442,G,12
32210.1523654,G,12
32222.0106054,G,12
32272.6267025,G,12
32155.3627341,G,12
32003.9764763,G,12
32273.7060401,G,12
32351.8514763,1,12
31809.0538307,G,12
32282.0438413,G,12
32011.7982034,1,12
32276.9809667,G,12
31412.1854843,G,12
31992.7093988,G,12
32314.3425952,G,12
32262.2589574,G,12
32120.4009715,1,12
31859.632266,G,12
32074.1228713,1,12
32342.5680943,G,12
31458.5339877,1,12
32126.2238994,1,12
32237.67112,1,12
31908.8396346,1,12
31838.1571866,1,12
32340.3975345,1,12
31477.7413119,G,12
31649.0756531,1,12
32220.9211206,G,12
32307.9249988,G,12
32112.3793985,G,12
32387.6586462,G,12
32259.7838131,1,12
31750.9812451,1,12
32188.0883666,G,12
32143.1175032,G,12
31882.9607797,G,12
32126.3315652,G,12
32319.9449552,1,12
42626.0059097,12,G
42684.8994275,12,G
42600.1012306,12,G
42691.512785,12,1
42659.0664128,12,G
43204.9944787,12,G
42600.2109759,12,G
42624.6308295,12,G
42620.7594307,12,G
42662.5012738,12,G
42659.8721376,12,G
42620.6404856,12,G
42624.5915401,12,G
42637.3702366,12,1
42606.5317178,12,1
42600.0457142,12,G
42672.8935668,12,G
42608.1858499,12,1
42789.3122015,12,G
42639.2735887,12,1
42601.0603415,12,1
42659.7631166,12,G
42827.9499504,12,G
42623.2300119,12,G
42665.6673514,12,1
42633.8144868,12,G
42678.2761343,12,G
42610.1955433,12,G
42600.3950277,12,G
42610.953617,12,G
42604.8724735,12,G
42600.4971795,12,G
42600.7838927,12,1
42625.5225364,12,G
42600.4387968,12,1
42618.5072347,12,G
42632.1976975,12,1
42640.5160355,12,G
42619.3238278,12,1
42670.6575411,12,1
42600.3248729,12,1
42604.4928962,12,1
32173.1328436,G,12
32292.4790057,G,12
31883.9220502,G,12
31812.848675,G,12
32068.1716262,1,12
32238.688737,G,12
32152.8330683,1,12
32242.2489922,G,12
32226.1015892,G,12
32259.5212403,G,12
32264.4071185,1,12
32068.7951022,G,12
32084.8336115,1,12
32199.611713,G,12
31283.5910339,1,12
32209.6354774,G,12
32193.0056564,1,12
32267.247427,1,12
31968.5654036,1,12
32324.6007036,G,12
32242.1122005,1,12
32127.9836136,G,12
31694.4716988,1,12
32298.8927468,G,12
32169.9118573,G,12
32151.3718662,G,12
32108.2558789,1,12
32352.8854728,1,12
32004.5097403,G,12
32250.9984067,1,12
32111.0640999,G,12
32218.2272261,G,12
32330.2298731,1,12
32323.4351438,G,12
31791.7663826,1,12
32291.640066,1,12
32272.3755514,G,12
31965.1478482,1,12
32290.9990475,G,12
31994.4047396,G,12
32224.6788248,G,12
32385.3428906,1,12
42600.3422997,12,G
42644.9774431,12,G
42605.0357406,12,1
42642.3791822,12,1
42609.4074473,12,1
42608.8235557,12,1
42652.161528,12,1
42600.5723754,12,G
42622.4737625,12,1
42634.2010298,12,G
42606.0745503,12,G
42617.0126843,12,1
42704.8359387,12,G
42605.9953984,12,G
42693.65068,12,1
42730.6205757,12,1
42612.1322281,12,G
42705.3206945,12,G
42620.5381092,12,G
42642.9836148,12,G
42631.0414218,12,G
42620.5056814,12,G
42907.3134615,12,G
42669.5265788,12,G
42602.3144015,12,1
43101.402254,12,G
42600.8194217,12,G
42713.4800152,12,1
42609.6570729,12,1
42680.6246477,12,G
42609.898159,12,1
42617.7303036,12,G
42861.1409709,12,1
42607.8001946,12,G
42737.3888625,12,G
42615.3510677,12,G
42607.1941222,12,G
42623.1112567,12,1
42602.0512419,12,1
42600.8150495,12,1
42716.958212,12,1
42613.5755431,12,1
33881.0673669,1,2
34116.3357057,G,2
33855.1012857,G,2
33802.6960928,1,2
34023.8726008,G,2
34009.9314017,G,2
33810.6862568,1,2
34151.2850131,1,2
33946.7108007,1,2
34050.9245442,1,2
33964.6549611,1,2
34040.5388933,G,2
34069.4757848,1,2
33902.3014921,G,2
34060.3944165,G,2
34015.8816212,G,2
34113.1126339,G,2
34095.2476815,G,2
33512.9921054,1,2
33971.3347653,G,2
34125.791585,1,2
33980.050326,1,2
33778.4249159,G,2
34176.0447083,G,2
33972.4454756,G,2
33827.7744483,G,2
33866.9294504,G,2
34119.5340669,G,2
33983.3137703,G,2
34074.0848769,G,2
34150.8915701,G,2
33971.4675521,G,2
33901.7154869,1,2
33818.9954381,1,2
34118.6170779,G,2
34149.2835136,1,2
34001.1422772,G,2
34086.2690969,1,2
33508.8005573,1,2
34069.3718364,G,2
34117.9708966,G,2
38769.4163052,2,1
38734.0067213,2,1
38763.7366248,2,G
38816.0240848,2,G
38737.9129911,2,1
38715.7729872,2,1
38819.5684056,2,G
38713.0587427,2,1
38739.4692675,2,G
38729.2544114,2,1
38757.8715959,2,1
38865.1933406,2,G
38712.7352117,2,G
38771.9464218,2,1
38807.391598,2,1
38806.992433,2,G
38708.3362451,2,G
38752.1316883,2,1
39081.9297118,2,1
38797.1058449,2,1
38707.5080245,2,G
38763.0920936,2,1
38707.2476736,2,1
38744.8760913,2,1
38752.6913455,2,1
38707.1528421,2,G
38782.1778172,2,1
39030.7781179,2,G
38922.8487837,2,1
38700.9565578,2,G
38702.4301231,2,G
38702.0263111,2,1
38759.9915649,2,1
38728.8628714,2,G
38700.2001517,2,1
38708.0291174,2,1
38718.8566407,2,1
38826.1567587,2,G
38700.0974611,2,1
38730.2577812,2,G
38703.1068146,2,G
64579.9274279,G,12
64669.0538771,1,12
64678.7583365,G,12
64559.2098689,G,12
64558.340008,G,12
64690.9855679,G,12
64411.7658957,1,12
64291.9269508,G,12
64404.5417264,1,12
64682.8395813,G,12
64462.0340293,1,12
64619.3101385,1,12
64524.7872154,G,12
64635.1850067,G,12
64750.4453049,G,12
64381.3429454,1,12
64620.6809372,1,12
64682.6406709,G,12
64699.2204359,1,12
64353.4885086,1,12
64274.3036743,G,12
64750.2819921,G,12
64545.7526543,1,12
64670.2037779,G,12
64721.8356894,1,12
64584.494704,G,12
64646.7113124,1,12
64199.2978002,1,12
75608.4162152,12,G
75618.5127355,12,G
75600.0052176,12,1
75609.3478882,12,G
75698.5161119,12,1
75702.6847908,12,G
75611.0385957,12,G
75692.5739471,12,1
75601.9015137,12,1
75604.9394158,12,G
75621.4137749,12,G
75625.2955386,12,1
75658.4276926,12,G
75608.2561847,12,G
75602.9558457,12,G
75646.034658,12,G
75627.7096206,12,G
75657.2095311,12,G
75650.119148,12,1
75660.0738524,12,1
75629.2623961,12,1
75625.5983997,12,G
75608.6954791,12,1
75642.507992,12,1
75641.7560037,12,1
75854.1625635,12,G
75705.9887883,12,G
75693.8697866,12,1
64298.5380177,1,12
64565.672156,G,12
64444.343327,G,12
64564.6736528,G,12
64731.8102199,G,12
64448.5804813,G,12
64323.943926,G,12
64748.8469127,G,12
64683.8029717,1,12
64733.9282881,G,12
64517.4975751,G,12
64402.2427527,1,12
64700.0529021,G,12
64661.6606354,G,12
64633.865611,1,12
64548.1228445,1,12
64715.1805917,1,12
64660.3853125,G,12
64640.0854936,G,12
64661.1681758,G,12
64706.7457912,G,12
64744.6520672,G,12
64278.850682,G,12
64718.9060115,1,12
64562.7815043,G,12
64409.9219857,1,12
64691.9311542,1,12
64403.4026237,G,12
75729.4525867,12,G
75635.4220624,12,1
75708.1098463,12,G
75611.1810778,12,G
75695.7720007,12,G
75696.969522,12,G
75649.9731903,12,1
75736.1055852,12,G
75602.3196125,12,G
75660.5860961,12,G
75603.9969573,12,1
75621.1694823,12,G
75622.9827768,12,G
75742.2680753,12,G
75679.8448052,12,G
75656.7633082,12,G
75679.531885,12,G
75604.3325359,12,1
75636.5316541,12,G
