arrival_time,origin,destination
57020.1307133,9,1
57027.2413239,9,1
57048.6804435,9,G
57016.1050565,9,1
57011.5398031,9,G
57139.8856503,9,G
57073.518213,9,1
57004.3640571,9,1
57028.7491515,9,1
57181.4026451,9,G
57078.7032181,9,G
57000.1176518,9,G
57045.2211639,9,G
57232.4361001,9,1
57001.1394952,9,G
57477.4861133,9,G
57159.1984943,9,1
57011.519068,9,G
57049.561942,9,G
57007.5075994,9,1
57034.528858,9,G
57007.9061052,9,1
35893.4683124,G,9
35303.4658139,G,9
35866.3025028,1,9
35720.7144436,G,9
35935.3162312,G,9
35524.5720162,G,9
35936.3797255,G,9
35686.703219,1,9
35675.2429905,1,9
35730.8945927,G,9
35870.5299232,1,9
35842.7795462,G,9
35776.1584718,1,9
35804.7981179,1,9
35945.3956203,G,9
35876.0451372,G,9
35740.5837146,1,9
35995.8579566,G,9
35662.8711572,G,9
35814.7877015,G,9
35687.8581979,G,9
35973.8765233,1,9
35786.0728015,G,9
35897.2102145,G,9
35790.4745049,1,9
35849.0739843,1,9
35408.9149609,1,9
35739.3935448,1,9
35976.9540346,1,9
35850.3158327,G,9
35903.4535702,G,9
35909.263352,1,9
35421.4622239,G,9
35920.4402995,G,9
35745.8504837,G,9
35653.3686647,1,9
35778.2493487,G,9
35592.7578525,1,9
35901.4767638,G,9
35606.1872499,G,9
35898.3297774,1,9
35748.3869153,G,9
35897.6520372,G,9
35735.3370718,1,9
35555.7215523,1,9
35689.6250499,G,9
35716.7620122,G,9
35950.0323825,G,9
35943.3738749,1,9
35752.140818,G,9
35499.226862,1,9
35550.9150144,1,9
35965.2944977,1,9
35562.0365147,G,9
35847.2124251,G,9
35802.8473952,G,9
35740.1290879,G,9
35786.9231042,1,9
42600.0298079,9,1
42683.6172878,9,G
42658.4539089,9,1
42606.2198851,9,G
42646.7367723,9,G
42610.4331829,9,G
42622.390592,9,G
42628.1243237,9,G
42600.1628261,9,1
42608.6061521,9,G
42604.2191528,9,1
42606.0785017,9,G
42603.5882648,9,G
42699.7665224,9,1
42648.3860614,9,G
42607.3425774,9,G
42733.9590994,9,1
42622.6780523,9,G
42603.863169,9,1
42640.6481009,9,G
42640.279428,9,1
42600.289582,9,G
42683.7299412,9,G
42603.8249063,9,G
42604.7207488,9,G
42629.061178,9,G
42608.9058301,9,G
42675.4628981,9,1
42608.1329112,9,G
42600.190257,9,G
42639.1278958,9,G
42623.8986324,9,G
42605.7391641,9,G
42733.1881995,9,1
42619.6108336,9,G
42606.2602621,9,1
42604.1534367,9,1
42617.0166185,9,G
42920.9479162,9,1
42635.770845,9,G
42688.4084439,9,1
42663.6637577,9,G
42602.9424321,9,1
42664.9377614,9,G
42664.6142018,9,G
42601.0290011,9,1
42967.8869354,9,G
42611.9486181,9,1
42741.5521612,9,1
42694.2646952,9,G
42621.6189362,9,G
42600.3754094,9,1
42833.5235201,9,G
42714.3922966,9,G
42626.6069211,9,1
42600.4900511,9,G
42612.821684,9,G
42696.6872806,9,G
35477.040464,1,9
35636.5842597,G,9
35818.2692969,G,9
35928.0487327,1,9
35730.8972976,G,9
35777.5563633,1,9
35450.4163414,1,9
35739.9724848,G,9
35019.3482318,G,9
35681.1973489,G,9
35441.5829637,1,9
35670.5447693,1,9
35790.6720943,G,9
35684.2613625,1,9
35638.7494304,G,9
35819.9028868,G,9
35924.6043252,G,9
35792.2916469,G,9
35763.9365499,G,9
35888.5567013,G,9
35865.4057464,G,9
35610.0363967,1,9
35637.2177202,G,9
35437.8342799,1,9
35634.4570693,1,9
35903.2380584,1,9
35317.3278943,G,9
35890.0797461,G,9
35945.0148678,G,9
35789.0400841,G,9
35805.2951789,G,9
35741.1845723,1,9
35624.3708264,1,9
35865.8200936,G,9
35773.6110425,G,9
35790.7881094,G,9
35895.1687045,G,9
35733.4511869,G,9
35963.2154759,1,9
35901.2972276,1,9
35562.8015824,G,9
35750.9426726,1,9
35899.3152964,G,9
35924.6267627,G,9
35715.5363584,G,9
35935.1381177,1,9
35838.4961629,G,9
35887.0687113,G,9
35849.2673291,1,9
35812.4319252,G,9
35961.6746695,1,9
35820.3618439,G,9
35040.7778563,G,9
34893.7017938,G,9
35831.1564346,G,9
35899.6102907,1,9
35928.4854099,1,9
35897.944941,G,9
42608.7127609,9,G
42685.4593118,9,1
42703.7528392,9,G
42600.3124135,9,G
42630.4745787,9,G
42601.8579396,9,G
42621.9756535,9,1
42648.1252457,9,1
42608.769291,9,G
42714.5763613,9,G
42614.1472547,9,G
42783.5241157,9,G
42635.5400291,9,G
42603.2963314,9,G
42646.2387489,9,G
42865.7614479,9,G
42614.256506,9,G
42605.9479768,9,G
42604.5959078,9,G
42669.5908449,9,1
42601.071265,9,1
42658.8607465,9,G
42637.9964652,9,G
42624.187664,9,G
42706.7083491,9,1
42602.3856304,9,G
42695.5567697,9,1
42602.5921294,9,1
42617.8299262,9,G
42691.308429,9,G
42714.065539,9,G
42618.3749756,9,G
42601.2234052,9,G
42720.6364119,9,1
42637.1855877,9,G
42604.7399554,9,G
42603.4858878,9,G
42603.8990723,9,1
42649.0936217,9,G
42601.8301912,9,1
42602.2559445,9,G
42635.6103082,9,1
42608.213301,9,G
42608.9293121,9,G
42613.5041238,9,G
42605.7530105,9,1
42681.5724028,9,1
42690.9557205,9,1
42601.3145475,9,1
42600.4563894,9,1
42979.6552431,9,G
42609.3251577,9,G
42690.7782373,9,1
42656.7829644,9,G
42616.3190063,9,G
42670.7422752,9,G
42606.0637653,9,G
42601.2862002,9,G
35775.9459724,1,3
35947.3565029,1,3
35876.5456412,1,3
35913.3083165,1,3
35439.6532438,1,3
35837.2603341,1,3
35677.1406862,G,3
35844.9657707,1,3
35871.2760655,G,3
35562.4744472,G,3
35806.3113302,G,3
35654.2554683,G,3
35508.2361947,G,3
35278.3507245,G,3
35649.1099742,G,3
35888.7716255,1,3
35873.6564484,G,3
35824.8400708,G,3
35891.1711062,G,3
35933.3666526,1,3
35692.5507901,G,3
35759.3082376,1,3
35967.5815207,G,3
35958.5490738,G,3
35869.6372561,G,3
35941.5812131,1,3
35767.789339,G,3
35835.7435107,1,3
35890.1107471,G,3
35792.4392043,G,3
35930.5008857,G,3
35549.6752937,1,3
35952.7859876,1,3
35878.9236241,1,3
35794.7385046,1,3
35500.5098979,G,3
35894.8335627,G,3
35866.5474297,1,3
35909.745012,1,3
35869.1694386,G,3
35791.7805678,G,3
35672.8840456,1,3
35380.8390333,G,3
35612.7281852,G,3
35619.8217545,G,3
35627.6709297,G,3
35880.2017028,G,3
35867.4221885,G,3
35867.6254872,G,3
35915.0366587,1,3
35600.5303091,1,3
35787.1918635,G,3
35855.5791732,G,3
35598.5301283,G,3
35944.529507,G,3
35245.8570268,G,3
35902.4927371,1,3
35652.6546906,G,3
42603.8970065,3,G
42614.1952038,3,1
42629.8513641,3,G
42601.5448874,3,G
42602.0425713,3,G
42797.2377204,3,G
42627.690461,3,G
42639.0816023,3,G
42651.6491444,3,G
42931.2713912,3,1
42708.3455621,3,1
42922.4663716,3,1
42668.1268394,3,1
42654.5770951,3,G
42600.149234,3,1
42605.6380243,3,G
42643.9643298,3,G
42638.3139824,3,G
42689.9862112,3,G
42611.247429,3,1
42616.7288279,3,G
42630.7227573,3,G
43242.6253766,3,G
42602.1650808,3,G
42614.8116236,3,1
42604.475992,3,G
42645.7158484,3,G
42637.6655093,3,G
42609.0736272,3,1
42611.4244684,3,G
42600.6302786,3,1
42668.617998,3,G
42610.9133643,3,G
42625.3492175,3,G
42743.8896018,3,G
42763.439621,3,1
42702.4970471,3,1
42602.9346424,3,G
42994.5395268,3,G
42714.5380979,3,1
42693.9893969,3,G
42651.9691293,3,G
42626.0152382,3,1
42742.9546466,3,1
42600.817025,3,1
42933.9761625,3,1
42636.0845207,3,G
42622.6717191,3,G
42817.7541891,3,1
42731.8344925,3,G
42612.2142483,3,G
42670.8759359,3,G
42600.1637894,3,G
42630.5119536,3,1
42618.5709013,3,1
42633.9280968,3,G
42615.9217522,3,1
42762.2862478,3,1
50237.4778279,1,3
50090.457431,1,3
49864.0562504,1,3
50315.2758209,G,3
50287.6524019,G,3
50178.9296841,G,3
50275.609724,G,3
50008.2255777,G,3
49965.074861,G,3
50225.6308568,G,3
50160.0992,1,3
50302.3884831,G,3
50255.1902605,G,3
50362.3429433,G,3
50287.490407,1,3
50224.3910011,G,3
50336.0810404,G,3
50003.2546674,G,3
50087.5821306,1,3
50361.3374397,G,3
50301.6269457,G,3
50298.1928001,G,3
49936.4987403,1,3
50235.8376787,1,3
49889.2648301,1,3
50120.4138738,G,3
50002.1079235,G,3
49874.9707536,G,3
50109.8789041,1,3
50389.6836011,1,3
50351.876218,G,3
49980.7114018,G,3
50031.6945918,1,3
50325.24267,G,3
49407.5889494,G,3
50075.5101357,G,3
50283.0107328,G,3
50050.4033264,G,3
50039.1065748,1,3
50160.5874046,G,3
50164.7742191,1,3
50192.2533076,G,3
50365.218241,G,3
50322.1132916,G,3
50358.9587994,1,3
50278.0563823,1,3
50157.9956021,1,3
50244.4087815,1,3
50115.4333282,1,3
50249.6405808,G,3
50187.9760636,1,3
50180.236963,1,3
50287.0369535,1,3
49929.2923089,G,3
50292.2196891,1,3
50314.0967826,1,3
50036.9705425,G,3
49998.2152953,G,3
50055.1132365,1,3
50272.502457,G,3
50107.2459704,1,3
50162.4231971,G,3
50129.3513759,1,3
50323.6610709,G,3
50347.1865073,G,3
49997.0278386,G,3
50245.5326713,1,3
50127.6347044,1,3
49983.9649043,G,3
50096.3867103,G,3
50298.5939196,G,3
50302.3600602,1,3
50229.0228622,1,3
49900.3713882,1,3
50095.6307317,1,3
49904.0759259,G,3
50292.6972731,G,3
53409.217798,3,G
53401.4261994,3,G
53426.7265733,3,1
53825.3356947,3,G
53420.061535,3,1
53544.3449868,3,1
53401.0784818,3,1
53402.8875717,3,G
53747.7473231,3,1
53444.7851751,3,G
53637.1098669,3,G
53539.455223,3,G
53528.3397635,3,1
53466.6294288,3,1
53603.0173627,3,G
53406.676838,3,G
53401.7545439,3,G
53442.3145043,3,G
53536.5264914,3,G
53452.3362274,3,1
53412.3278379,3,G
53415.3140359,3,G
53433.0289712,3,1
53447.7353507,3,1
53560.0210376,3,G
53400.6931297,3,G
53571.5894993,3,1
53619.3641003,3,G
53401.7015975,3,1
53412.511208,3,G
53400.0013762,3,G
53400.1541233,3,1
53401.8829248,3,G
53408.2227834,3,G
53520.9244273,3,G
53443.0335738,3,G
53400.0003123,3,1
53402.8938776,3,1
53420.893893,3,1
53526.9618806,3,G
53411.5928958,3,G
53400.8902489,3,1
53400.944372,3,1
53450.3318349,3,G
53410.5592726,3,G
53452.4111385,3,G
53400.4301206,3,G
53468.4575593,3,1
53400.0001989,3,1
53433.793504,3,1
53530.4126244,3,G
53411.175166,3,G
53440.5994532,3,1
53460.0058925,3,1
53410.2085979,3,G
53415.2626873,3,1
53444.6364501,3,G
53417.8300956,3,G
53676.8751029,3,G
53404.4081449,3,G
53431.7502365,3,1
53535.8982361,3,G
53561.3548217,3,1
53405.373326,3,G
53416.9013193,3,G
53423.968306,3,G
53459.0356181,3,1
53450.589388,3,1
53760.623341,3,1
53402.5744732,3,1
53412.9784106,3,1
53428.6174933,3,1
53418.5792296,3,G
53526.9216345,3,G
53420.7175435,3,G
53430.7358578,3,G
53455.2169035,3,1
50286.1388902,1,3
49765.3900243,G,3
50243.0794672,G,3
50271.7685872,1,3
50287.4665033,G,3
50379.2851859,G,3
50220.4707485,G,3
50311.2849198,G,3
50078.8326231,G,3
50217.0679964,G,3
50157.7136199,1,3
50249.1108333,G,3
50226.9968662,G,3
50144.2804386,1,3
50319.0596763,G,3
50275.7324542,1,3
50204.9340132,G,3
50027.4046187,G,3
50075.1297291,1,3
50316.8407127,G,3
50073.8508867,G,3
50291.6542542,1,3
50232.7059487,G,3
50094.2367143,G,3
50031.1212191,G,3
50142.8406407,G,3
50050.3452841,1,3
50116.8067163,G,3
50146.1709187,G,3
50233.2255384,G,3
50286.1045129,G,3
49914.584498,G,3
50274.5319508,1,3
50317.0097211,G,3
50372.6730931,1,3
50238.9887022,1,3
49998.8429872,1,3
50023.4871409,G,3
50092.0373126,G,3
50127.6464412,1,3
50015.3085626,1,3
50120.6603978,G,3
50149.1264578,1,3
50108.1489716,G,3
50384.5783483,1,3
50200.968397,1,3
50088.9123152,G,3
50139.2803423,1,3
50306.5051725,1,3
50269.6703091,1,3
50074.0282282,1,3
50205.6848761,G,3
50150.9551153,G,3
50293.7646433,1,3
49883.5128702,G,3
50187.8097221,1,3
49968.6167801,G,3
50313.6222438,G,3
49894.8497172,1,3
53406.9240343,3,G
53409.7140277,3,1
53405.4039919,3,G
53580.9255602,3,G
53400.1817728,3,G
53426.0343349,3,G
53400.4235152,3,G
53401.9860041,3,1
53500.4170809,3,1
53400.027285,3,G
53419.3644894,3,G
53448.8676655,3,G
53414.243419,3,G
53405.2746508,3,1
53403.9068755,3,1
53442.9554382,3,G
53497.3391625,3,G
53431.6411146,3,G
53481.8076033,3,G
53402.1729982,3,1
53434.310411,3,G
53410.2947388,3,G
53401.742121,3,G
53412.7523037,3,1
53400.0102564,3,1
53485.1234281,3,1
53419.4796453,3,1
53405.7953468,3,1
53445.5890579,3,G
53419.1970667,3,G
53458.978673,3,G
53506.1306249,3,G
53463.1843076,3,1
53401.6371234,3,1
53445.8431869,3,G
53453.4817765,3,1
53443.3565889,3,1
53432.3548161,3,G
53550.9763268,3,G
53561.2994093,3,G
53468.8652292,3,G
53411.0038145,3,G
53432.1140873,3,1
53401.8243435,3,G
53404.9932295,3,1
53438.1623838,3,G
53400.0045271,3,1
53411.5521772,3,1
53441.4499042,3,G
53444.7698921,3,1
53425.729224,3,G
53464.2750411,3,1
53412.9752585,3,G
53598.32003,3,G
53406.9198581,3,1
53536.3499571,3,1
53400.4518417,3,1
53416.4834554,3,G
53400.8829862,3,1
43108.7387276,G,3
42920.6483979,1,3
42904.0445639,G,3
42978.0347679,1,3
43082.1489713,G,3
43030.4823314,G,3
43076.9921151,1,3
42735.7620336,G,3
43082.5504091,G,3
43006.190056,1,3
43196.5355218,G,3
43080.654751,1,3
42617.989207,G,3
42890.9243565,1,3
43071.3377531,G,3
42982.4543624,G,3
42741.615623,1,3
43068.4797975,G,3
43120.5428074,G,3
43126.1830954,1,3
43118.5763794,G,3
42987.8591243,1,3
43038.3713996,G,3
42867.4803389,1,3
42864.936919,G,3
42860.2897394,G,3
43000.9098004,G,3
42993.6590203,G,3
43163.0828213,G,3
43038.3498765,1,3
43031.6321976,G,3
43134.2675563,G,3
42992.0229056,G,3
42831.9768722,G,3
42982.8387573,G,3
42730.0647385,G,3
43087.7813514,1,3
42814.2487436,1,3
42873.4467711,G,3
43022.8285529,G,3
42938.0089708,G,3
43111.7005958,1,3
43017.6221441,1,3
43100.6314783,G,3
42955.9471455,G,3
42832.4127352,G,3
43097.2080676,G,3
43139.6772501,1,3
42802.9085752,1,3
43119.1908198,G,3
43146.6206331,G,3
42772.4536411,G,3
42874.9875754,1,3
42973.9834394,G,3
42596.9179992,G,3
43094.080096,1,3
42870.0487163,G,3
42870.1554015,G,3
42909.712021,G,3
43029.4245204,1,3
42889.104657,G,3
43156.830878,G,3
42850.1740315,1,3
43015.1610035,1,3
42823.3961537,G,3
43125.0528719,1,3
42761.1266436,G,3
42916.9932023,G,3
43102.4331775,G,3
42878.8096876,G,3
43107.7643152,G,3
42723.6824528,G,3
42979.4857403,1,3
43028.2141876,1,3
43151.7801849,G,3
42843.581897,G,3
50124.4684229,3,G
49819.7967096,3,1
49879.6295376,3,G
49898.8982088,3,G
49879.8211015,3,G
49875.505897,3,G
49945.5239493,3,G
49860.6080805,3,G
50040.0315787,3,G
49802.698427,3,1
49801.4132291,3,G
49825.2868726,3,G
49815.076334,3,1
49887.5163944,3,G
49885.2772354,3,1
49800.5523818,3,1
49874.3203254,3,1
49841.4502235,3,G
49812.6489622,3,G
49801.5542569,3,G
49911.3547677,3,1
49810.5707989,3,1
49839.8150954,3,1
49936.8057914,3,1
49914.9559996,3,1
49801.741014,3,G
49964.6419312,3,1
49806.6670049,3,1
49804.5791626,3,1
49870.6848855,3,1
49978.1399981,3,G
49873.3384974,3,G
49967.9277781,3,G
49801.5465576,3,G
49820.9422479,3,G
49803.7354269,3,G
49822.9273237,3,G
49886.9143032,3,G
49814.6777881,3,G
49810.0201954,3,G
49831.5616217,3,1
49911.7885656,3,1
49835.525222,3,G
49812.4633092,3,G
49849.2554562,3,G
49808.2929224,3,G
49850.8074977,3,G
49837.2668117,3,G
49905.3377934,3,G
49857.1945486,3,G
49895.6612178,3,1
49889.6494763,3,G
49839.8312362,3,G
49857.2603556,3,1
49804.247929,3,G
49884.4601811,3,1
49962.1773651,3,1
49800.0106424,3,1
49929.6648142,3,1
49808.811156,3,G
49800.5720405,3,G
49896.0498448,3,G
49855.5789413,3,G
49806.9118053,3,G
49863.7027521,3,1
49806.1208594,3,G
49806.9878585,3,G
49874.0377416,3,1
49800.0001063,3,1
49811.052503,3,G
50071.1423081,3,1
49856.0511418,3,G
49968.2950141,3,1
49924.6141259,3,1
49866.0188146,3,G
49831.8455128,3,1
42860.8788877,1,9
42985.055948,G,9
42969.1305082,G,9
43100.3504232,G,9
42936.9061701,G,9
42949.409402,G,9
42987.5706424,G,9
43076.1806211,G,9
42955.1076061,1,9
42946.7618302,G,9
43046.6224478,G,9
42571.211373,G,9
43014.7268343,1,9
43087.1889622,1,9
43168.8165429,1,9
42949.2165799,1,9
43159.2116265,G,9
43144.076689,G,9
43092.5370108,G,9
43056.010083,G,9
43000.3994069,1,9
42993.1175502,G,9
42943.5185594,G,9
42833.2232702,G,9
43124.1775211,G,9
43038.0795295,G,9
43027.4906371,1,9
43058.2787465,1,9
42629.5753369,1,9
43125.0366905,1,9
43073.0897142,G,9
43042.8512852,G,9
42808.9229331,G,9
43165.2398624,1,9
43115.9285738,1,9
42887.659068,1,9
42974.0319958,1,9
43051.8055297,1,9
43064.0550696,G,9
42914.0363157,G,9
42980.6499552,1,9
42996.7231046,1,9
43060.0013191,G,9
43009.4583567,G,9
42781.0731114,1,9
42604.2028176,G,9
43109.1183639,1,9
42541.5514863,1,9
43116.9712236,G,9
43161.2656712,G,9
43004.3341405,1,9
42980.7301408,1,9
43040.96066,G,9
43076.447708,G,9
42930.0400267,G,9
43112.0367997,1,9
42961.9489842,G,9
43014.7365589,G,9
49814.5785956,9,G
49804.3483206,9,1
49800.8670567,9,G
50138.2962864,9,1
49881.5631692,9,1
49841.4615477,9,G
49904.5590095,9,G
49801.251657,9,G
49945.0839697,9,G
49849.3920994,9,G
49873.779927,9,G
49843.0603095,9,1
49824.7220857,9,1
49800.0000126,9,G
49804.0173002,9,1
49859.5801238,9,1
49800.5732092,9,1
49819.2485179,9,G
49947.0777533,9,G
49817.1105216,9,G
49999.9893499,9,G
49861.7514339,9,G
49847.7023602,9,G
49857.0216686,9,G
49801.8449757,9,G
49836.5277943,9,G
49801.5248648,9,G
50059.4920467,9,1
49804.3174658,9,G
49810.2088224,9,G
49802.3431857,9,1
49945.8755385,9,1
49949.7675972,9,1
49869.4812509,9,G
49836.9081045,9,1
49800.5749659,9,G
49836.4431939,9,1
49930.1056836,9,1
49995.7721392,9,1
49842.0647383,9,1
49907.5515753,9,1
49970.767719,9,1
49834.5027894,9,1
49803.8096592,9,G
49982.5618281,9,1
49800.0260903,9,1
50000.4126471,9,G
49803.5689593,9,G
49834.5853473,9,G
49800.0425771,9,G
49822.1031898,9,1
49801.2940589,9,1
49874.702967,9,1
49805.6163477,9,1
49803.2666949,9,G
49814.6617847,9,G
49998.7688669,9,G
49800.1439531,9,G
42991.6339782,G,9
43130.4934137,1,9
42914.3794706,G,9
43076.5903055,1,9
43083.6920402,1,9
43112.3798334,1,9
42927.0965656,1,9
43004.3377496,G,9
42983.4338913,G,9
43017.5285854,G,9
42736.2988568,G,9
43000.3483189,G,9
43037.8035215,1,9
42854.4061779,G,9
43095.8873063,G,9
42895.611474,G,9
42899.783278,G,9
42955.0980998,G,9
42999.1702854,1,9
43029.1439763,G,9
43151.9973354,G,9
42997.2382498,1,9
42668.7461792,G,9
43144.6483233,G,9
43104.5441487,1,9
42890.1655497,1,9
42763.4289208,G,9
43051.6859034,G,9
42901.3997126,G,9
42801.9677502,1,9
43036.9089145,G,9
42994.7387052,G,9
43118.0725571,G,9
43077.7553525,1,9
43148.4762871,G,9
42933.1375238,G,9
43004.5105273,1,9
43000.8693402,G,9
42863.9710748,1,9
42681.4899257,1,9
43119.6582528,G,9
43189.6126607,G,9
42930.7719042,1,9
43014.335704,G,9
43037.4386524,G,9
42885.1752521,G,9
43170.6558551,1,9
42801.4234179,1,9
42979.2622154,1,9
42943.8690745,1,9
43058.0700393,G,9
43161.1879296,G,9
43124.4366894,G,9
42726.8414466,G,9
43160.3821573,G,9
43055.2498998,1,9
43015.0223107,G,9
42967.7344078,1,9
49801.2312306,9,1
50085.2473751,9,1
49850.0674047,9,1
49811.4254352,9,1
49850.3560686,9,1
49810.9911391,9,G
49838.9929531,9,1
49800.3556052,9,1
49825.0354821,9,1
49811.6814006,9,G
49800.0000115,9,1
49832.1327258,9,1
49812.3743263,9,G
49887.7827868,9,G
49990.2615512,9,G
49834.4942743,9,G
49910.7714904,9,1
49807.9421572,9,G
49819.8595827,9,G
49803.9038184,9,1
50075.0327144,9,G
49875.3111033,9,G
49818.0568228,9,G
49881.1402673,9,1
49820.0892056,9,G
49953.3835669,9,G
49805.1073944,9,G
49800.0078745,9,1
50181.4173275,9,1
49829.3391329,9,1
49892.8231005,9,1
49807.1470201,9,G
49814.4855946,9,G
49846.4016195,9,1
49801.2705427,9,1
49839.916836,9,G
49887.7897117,9,1
49860.6710412,9,1
50015.5794321,9,1
49813.9942836,9,1
49862.6284416,9,1
49801.3428169,9,1
49803.6483324,9,G
49801.2701291,9,G
49815.45547,9,G
49802.310659,9,1
49868.2823107,9,1
49806.2140538,9,1
49831.5004553,9,G
49842.3845859,9,G
49902.5435243,9,1
49855.8009476,9,1
49886.7969075,9,G
49815.7670342,9,1
49817.9860611,9,G
49810.2844789,9,1
49854.4534964,9,1
49809.8268957,9,G
53650.5818362,G,3
53579.8832618,G,3
53844.6350913,G,3
53556.5919391,G,3
58562.9281326,3,1
58532.045399,3,G
58582.2993333,3,1
58564.2988824,3,G
59321.4377789,G,9
59390.0165573,G,9
59191.0892363,G,9
58979.1823601,G,9
59362.7799865,G,9
58839.4363744,1,9
59205.305041,1,9
59062.722462,G,9
59013.1835328,G,9
59040.9856754,G,9
59108.9755229,1,9
59321.0853626,G,9
59137.2934632,G,9
59251.0888213,G,9
59381.9772089,G,9
59160.5570795,G,9
59061.6810506,1,9
59173.0237727,1,9
59106.8194796,G,9
59096.5523325,1,9
59225.2937732,G,9
59111.3653552,1,9
59235.2953207,G,9
59242.604676,1,9
59228.0521371,G,9
59276.8297327,G,9
59199.0749021,G,9
59130.61015,G,9
58838.7491277,G,9
59252.6796577,G,9
59310.8518117,G,9
58855.4910381,1,9
59352.635003,G,9
59356.7071946,G,9
58913.2474419,G,9
66011.1745476,9,G
65718.8177168,9,1
65810.2185593,9,G
65752.6339286,9,G
65719.7959691,9,1
65700.117967,9,G
65725.0483297,9,1
65700.0141158,9,1
65703.7511878,9,G
65830.7429337,9,G
65723.7931347,9,G
65754.0580309,9,G
65700.9502675,9,1
65719.0882352,9,G
65981.6056303,9,G
65706.8988839,9,G
65707.823844,9,1
65972.0131839,9,G
65716.3928322,9,G
65793.4730442,9,G
65723.6894024,9,1
65724.9948319,9,G
65704.3502302,9,G
65709.0784131,9,G
65716.6204522,9,G
65700.4350673,9,1
65788.0383705,9,1
65707.6296995,9,1
65710.9984821,9,G
65733.7569364,9,1
65811.9978971,9,G
65702.3361534,9,1
65779.4952531,9,1
65759.4096013,9,G
65872.2266004,9,1
59035.9571969,G,9
59030.5063578,1,9
59333.3913421,G,9
58853.9320759,1,9
58869.5000076,G,9
59262.3561016,G,9
59113.7818312,G,9
59180.2574127,G,9
59031.4140995,1,9
59131.7194409,1,9
59245.9099081,G,9
59090.6727155,G,9
59064.5291132,G,9
59097.8010087,1,9
59278.3569292,G,9
58926.0985719,1,9
59113.9162904,G,9
59308.3405482,G,9
59259.5680459,G,9
59321.5798032,1,9
59252.8482328,G,9
59341.5910257,1,9
59356.062582,G,9
58916.5790307,1,9
59306.035724,1,9
58818.4033102,1,9
59274.1431476,G,9
59275.9782532,G,9
59197.1863251,G,9
59117.8619573,1,9
59276.5558236,1,9
59117.6031711,G,9
59378.5213811,G,9
59239.6985425,G,9
59058.9530658,1,9
65732.8883065,9,1
65762.3591317,9,1
65712.2221683,9,1
65703.2258763,9,G
65825.4670076,9,G
65731.3804893,9,1
65741.4396143,9,1
65700.0267697,9,G
65757.6962226,9,G
65756.019687,9,1
65709.4890303,9,G
65729.1454606,9,1
65700.2510194,9,1
65806.615591,9,G
65700.7785143,9,1
65728.5043717,9,G
65771.431008,9,G
65701.3998428,9,G
65782.3117386,9,G
65799.7592218,9,1
65708.2224045,9,G
65799.5124795,9,G
65823.5732896,9,G
65706.0537031,9,1
65719.7896285,9,G
65817.3696749,9,G
65864.9928401,9,1
65703.3511874,9,G
65734.4524496,9,G
65702.7747233,9,G
65700.862804,9,1
65705.6771256,9,G
65700.9605007,9,1
65750.0156619,9,G
65733.4723254,9,G
39453.3110018,1,2
39210.8140464,G,2
39459.9201162,1,2
39509.3183088,G,2
39437.2669682,G,2
39450.4408027,G,2
39181.1835126,G,2
39371.9564541,1,2
39517.0790971,G,2
39430.7168731,1,2
39488.5082999,1,2
39511.4057635,G,2
39426.7250103,G,2
39321.4697348,G,2
39009.305406,G,2
39293.7347928,G,2
39571.9389595,G,2
39357.0941346,1,2
39409.5928419,1,2
39371.5332654,G,2
39423.338871,G,2
39165.8362928,G,2
39512.7893279,G,2
39203.2315499,G,2
39510.2863873,G,2
39512.7355712,1,2
39291.0188264,G,2
39373.2016137,1,2
39351.6790634,G,2
39527.6497987,1,2
39489.9387337,G,2
39411.1607568,G,2
39485.6530661,G,2
39420.2609382,1,2
39537.3828871,1,2
39159.6954293,G,2
39104.6067208,G,2
39214.5049368,G,2
39485.01423,G,2
39554.185867,1,2
39487.1648327,1,2
38747.4971811,1,2
39286.7672332,1,2
39347.0987132,G,2
39487.1464189,G,2
39449.1386048,G,2
39444.4611995,1,2
39297.4319624,1,2
39440.4507424,G,2
39523.0575902,1,2
39306.7397762,G,2
39334.0164431,G,2
39472.5364856,1,2
39296.5476407,1,2
39543.44924,G,2
39004.0856585,1,2
38927.3172904,G,2
39360.6774508,G,2
39477.9794763,G,2
39568.1128295,1,2
39481.9477852,1,2
39432.3155427,G,2
39272.8540432,1,2
39511.1316119,G,2
39313.5998582,1,2
39357.1893162,1,2
39271.77622,1,2
39195.3201688,G,2
39299.8573788,G,2
42600.6451735,2,G
42601.5561499,2,G
42602.0733746,2,1
42601.3978941,2,1
42631.4016482,2,G
42600.075795,2,G
42600.0166985,2,G
42770.5934052,2,G
42681.1749799,2,G
42640.9225375,2,1
42609.9864596,2,1
42640.0606567,2,1
42690.6443372,2,G
42676.7500112,2,G
42665.5330136,2,G
42624.2976489,2,G
42681.4200818,2,G
42659.0610087,2,G
42691.6049869,2,1
42692.5653139,2,1
42733.36818,2,G
42607.5366246,2,G
42608.4175782,2,G
42645.3283049,2,G
42649.9037405,2,1
42635.3661836,2,G
42626.0698821,2,G
42628.2279052,2,1
42798.3823236,2,G
42739.5502067,2,1
42602.4044945,2,G
42616.4750718,2,1
42603.0464957,2,G
42736.0810657,2,1
42737.584774,2,G
42717.7917014,2,G
42692.5014864,2,1
42647.5142519,2,1
42612.3760897,2,1
42602.6711357,2,G
